City;Sales;Profit;lat;lng
Clovis;111.42;11.635200000000001;36.8278;-119.683
Clovis;111.42;11.635200000000001;34.4376;-103.1923
Coachella;163.55;47.1736;33.6905;-116.143
College Station;291.042;-117.6224;30.5852;-96.2959
College Station;291.042;-117.6224;34.7057;-92.2297
Colorado Springs;3694.009;-956.6841000000001;38.8674;-104.7605
Columbia;25283.324;5606.1167;34.0378;-80.9036
Columbia;25283.324;5606.1167;38.9472;-92.3268
Columbia;25283.324;5606.1167;39.2004;-76.859
Columbia;25283.324;5606.1167;35.6238;-87.0484
Columbia;25283.324;5606.1167;38.4581;-90.2156
Columbia;25283.324;5606.1167;40.0347;-76.4944
Columbia;25283.324;5606.1167;31.2564;-89.8266
Columbia;25283.324;5606.1167;37.1036;-85.3073
Columbia;25283.324;5606.1167;38.0333;-120.4096
Columbia;25283.324;5606.1167;31.2968;-85.1103
Columbia;25283.324;5606.1167;35.92;-76.2421
Columbia;25283.324;5606.1167;32.1026;-92.077
Columbia;25283.324;5606.1167;40.926;-75.0945
Columbia;25283.324;5606.1167;45.6148;-98.3107
Columbia;25283.324;5606.1167;37.7538;-78.1632
Columbus;38706.243;5897.1013;39.9862;-82.9855
Columbus;38706.243;5897.1013;32.51;-84.8771
Columbus;38706.243;5897.1013;39.2093;-85.9183
Columbus;38706.243;5897.1013;41.4366;-97.3565
Columbus;38706.243;5897.1013;33.5088;-88.4096
Columbus;38706.243;5897.1013;43.3354;-89.03
Columbus;38706.243;5897.1013;45.2685;-93.0809
Columbus;38706.243;5897.1013;29.7056;-96.5571
Columbus;38706.243;5897.1013;37.1716;-94.844
Columbus;38706.243;5897.1013;45.636;-109.2488
Columbus;38706.243;5897.1013;31.8271;-107.6422
Columbus;38706.243;5897.1013;35.2656;-82.1976
Columbus;38706.243;5897.1013;36.7596;-89.102
Columbus;38706.243;5897.1013;39.9883;-91.1456
Columbus;38706.243;5897.1013;48.905;-102.7812
Commerce City;146.352;-32.9292;39.8641;-104.843
Concord;10542.402;-718.6388999999999;37.9722;-122.0016
Concord;10542.402;-718.6388999999999;35.3933;-80.6369
Concord;10542.402;-718.6388999999999;43.2305;-71.5595
Concord;10542.402;-718.6388999999999;38.5117;-90.3574
Concord;10542.402;-718.6388999999999;33.4674;-87.0392
Concord;10542.402;-718.6388999999999;42.1762;-84.6456
Concord;10542.402;-718.6388999999999;37.3426;-78.9862
Concord;10542.402;-718.6388999999999;33.0917;-84.4387
Concord;10542.402;-718.6388999999999;42.3839;-96.989
Concord;10542.402;-718.6388999999999;39.8157;-90.3705
Concord;10542.402;-718.6388999999999;35.6623;-91.8507
Concord;10542.402;-718.6388999999999;38.6876;-83.4915
Conroe;111.672;6.9795;30.3238;-95.4824
Conway;301.96;45.294;35.0753;-92.4692
Conway;301.96;45.294;33.8401;-79.0431
Conway;301.96;45.294;28.4968;-81.3316
Conway;301.96;45.294;40.6674;-80.2411
Conway;301.96;45.294;36.4371;-77.2288
Conway;301.96;45.294;37.5057;-92.8312
Conway;301.96;45.294;45.4188;-84.8634
Conway;301.96;45.294;48.3357;-122.3444
Conway;301.96;45.294;40.7492;-94.62
Conway;301.96;45.294;48.2343;-97.6751
Coon Rapids;503.13;136.4532;45.1755;-93.3094
Coon Rapids;503.13;136.4532;41.8747;-94.6785
Coppell;135.936;41.4892;32.9639;-96.9903
Coral Gables;64.248;22.357799999999997;25.7037;-80.2715
Coral Springs;824.992;18.556800000000003;26.2702;-80.2591
Corpus Christi;220.54399999999998;-43.7304;27.7254;-97.3767
Costa Mesa;1497.67;297.20889999999997;33.6667;-117.9135
Cottage Grove;144.35999999999999;54.796800000000005;44.8161;-92.9274
Cottage Grove;144.35999999999999;54.796800000000005;43.796;-123.0573
Cottage Grove;144.35999999999999;54.796800000000005;43.0922;-89.2054
Cottage Grove;144.35999999999999;54.796800000000005;36.3783;-88.4786
Covington;413.68;115.10940000000001;39.0334;-84.5166
Covington;413.68;115.10940000000001;47.3667;-122.1045
Covington;413.68;115.10940000000001;33.6049;-83.8463
Covington;413.68;115.10940000000001;30.481;-90.1122
Covington;413.68;115.10940000000001;35.566;-89.6482
Covington;413.68;115.10940000000001;37.7786;-79.9867
Covington;413.68;115.10940000000001;40.1408;-87.3917
Covington;413.68;115.10940000000001;40.1174;-84.3509
Covington;413.68;115.10940000000001;36.3075;-97.5865
Covington;413.68;115.10940000000001;32.1784;-97.2603
Covington;413.68;115.10940000000001;46.5388;-88.5522
Cranston;4024.916;637.4977;41.7658;-71.4858
Cuyahoga Falls;29.093999999999998;-12.575199999999999;41.1641;-81.5207
Dallas;20131.9322;-2846.5257;32.7935;-96.7667
Dallas;20131.9322;-2846.5257;44.9221;-123.313
Dallas;20131.9322;-2846.5257;33.9152;-84.8416
Dallas;20131.9322;-2846.5257;35.3169;-81.183
Dallas;20131.9322;-2846.5257;45.2591;-91.8142
Dallas;20131.9322;-2846.5257;43.2379;-99.5175
Danbury;27.46;9.8856;41.4015;-73.4709
Danbury;27.46;9.8856;29.2274;-95.3461
Danbury;27.46;9.8856;42.2364;-95.7216
Danbury;27.46;9.8856;36.4111;-80.212
Danbury;27.46;9.8856;46.0088;-92.3777
Danbury;27.46;9.8856;40.0376;-100.4051
Danville;1202.254;213.0453;37.8121;-121.9698
Danville;1202.254;213.0453;36.5831;-79.4088
Danville;1202.254;213.0453;40.1426;-87.6111
Danville;1202.254;213.0453;37.6418;-84.7777
Danville;1202.254;213.0453;39.7584;-86.5019
Danville;1202.254;213.0453;40.9615;-76.6121
Danville;1202.254;213.0453;35.0529;-93.3902
Danville;1202.254;213.0453;40.8599;-91.3145
Danville;1202.254;213.0453;40.4473;-82.2612
Danville;1202.254;213.0453;38.0808;-81.8342
Danville;1202.254;213.0453;39.5125;-78.9184
Danville;1202.254;213.0453;32.606;-83.246
Danville;1202.254;213.0453;48.9938;-118.5068
Danville;1202.254;213.0453;37.286;-97.8921
Danville;1202.254;213.0453;38.9126;-91.5323
Davis;32.4;15.552;38.5553;-121.737
Davis;32.4;15.552;34.4575;-97.1566
Davis;32.4;15.552;39.1266;-79.4609
Davis;32.4;15.552;42.4215;-89.4156
Davis;32.4;15.552;34.7996;-76.4641
Davis;32.4;15.552;43.2595;-96.9945
Daytona Beach;272.3315;-52.334;29.1995;-81.0982
Dearborn;1603.3100000000002;467.3864;42.3127;-83.213
Dearborn;1603.3100000000002;467.3864;39.5252;-94.7738
Dearborn Heights;1051.5700000000002;140.8905;42.3164;-83.2769
Decatur;6544.293000000001;689.0556;39.8557;-88.9342
Decatur;6544.293000000001;689.0556;34.5731;-86.9905
Decatur;6544.293000000001;689.0556;33.7711;-84.2963
Decatur;6544.293000000001;689.0556;40.8286;-84.9277
Decatur;6544.293000000001;689.0556;33.2263;-97.5875
Decatur;6544.293000000001;689.0556;32.4339;-89.1092
Decatur;6544.293000000001;689.0556;42.1075;-85.9746
Decatur;6544.293000000001;689.0556;35.529;-84.7933
Decatur;6544.293000000001;689.0556;36.3402;-94.4578
Decatur;6544.293000000001;689.0556;42.0058;-96.2497
Deer Park;6.924;-10.386;29.6898;-95.1151
Deer Park;6.924;-10.386;40.7623;-73.3218
Deer Park;6.924;-10.386;39.2039;-84.3978
Deer Park;6.924;-10.386;47.9642;-117.4398
Deer Park;6.924;-10.386;42.1655;-88.0864
Deer Park;6.924;-10.386;38.536;-122.4679
Deer Park;6.924;-10.386;39.424;-79.326
Deer Park;6.924;-10.386;45.1887;-92.3879
Deer Park;6.924;-10.386;31.2198;-88.3226
Delray Beach;242.536;29.0542;26.455;-80.0905
Deltona;893.24;122.1344;28.905;-81.2137
Denver;12198.793;-244.92000000000002;39.762;-104.8758
Denver;12198.793;-244.92000000000002;40.2326;-76.1392
Denver;12198.793;-244.92000000000002;35.5344;-81.034
Denver;12198.793;-244.92000000000002;42.6683;-92.335
Denver;12198.793;-244.92000000000002;40.8647;-86.0772
Denver;12198.793;-244.92000000000002;40.3989;-94.3233
Des Moines;5463.278;1610.7442999999998;41.5725;-93.6105
Des Moines;5463.278;1610.7442999999998;47.3914;-122.3156
Des Moines;5463.278;1610.7442999999998;36.7614;-103.8342
Des Plaines;1493.212;-236.7674;42.0345;-87.9008
Detroit;42446.944;13181.790799999999;42.3834;-83.1024
Detroit;42446.944;13181.790799999999;33.6601;-95.2665
Detroit;42446.944;13181.790799999999;34.0274;-88.1678
Detroit;42446.944;13181.790799999999;38.936;-97.1269
Detroit;42446.944;13181.790799999999;44.7338;-122.1513
Detroit;42446.944;13181.790799999999;39.6202;-90.6759
Dover;4878.074;1021.4940999999999;39.161;-75.5202
Dover;4878.074;1021.4940999999999;43.1887;-70.8845
Dover;4878.074;1021.4940999999999;40.8859;-74.5597
Dover;4878.074;1021.4940999999999;40.5304;-81.4806
Dover;4878.074;1021.4940999999999;27.9927;-82.2198
Dover;4878.074;1021.4940999999999;36.4818;-87.8438
Dover;4878.074;1021.4940999999999;35.391;-93.1143
Dover;4878.074;1021.4940999999999;43.9698;-92.134
Dover;4878.074;1021.4940999999999;48.2606;-116.6098
Dover;4878.074;1021.4940999999999;35.2155;-77.4338
Dover;4878.074;1021.4940999999999;38.7563;-83.8844
Dover;4878.074;1021.4940999999999;35.9816;-97.9108
Dover;4878.074;1021.4940999999999;39.1942;-93.6896
Dover;4878.074;1021.4940999999999;41.434;-89.3961
Draper;263.65;92.72550000000001;40.4957;-111.8605
Draper;263.65;92.72550000000001;37.0012;-80.7372
Draper;263.65;92.72550000000001;43.9262;-100.5372
Dublin;2401.16;-349.9295;37.7161;-121.8963
Dublin;2401.16;-349.9295;40.1112;-83.1454
Dublin;2401.16;-349.9295;32.536;-82.928
Dublin;2401.16;-349.9295;32.0875;-98.3392
Dublin;2401.16;-349.9295;37.0987;-80.6831
Dublin;2401.16;-349.9295;40.373;-75.2041
Dublin;2401.16;-349.9295;39.8127;-85.2056
Dublin;2401.16;-349.9295;34.6562;-78.7231
Dublin;2401.16;-349.9295;34.0727;-90.4892
Dubuque;1687.3;477.6744;42.5002;-90.707
Durham;879.96;116.8699;35.9792;-78.9022
Durham;879.96;116.8699;39.6232;-121.7875
Durham;879.96;116.8699;45.3941;-122.758
Durham;879.96;116.8699;38.4846;-97.2268
Durham;879.96;116.8699;35.8427;-99.9264
Eagan;214.28;87.0338;44.817;-93.1638
East Orange;377.27;174.6191;40.7651;-74.2117
East Point;268.4;102.0138;33.6696;-84.4701
East Point;268.4;102.0138;34.1857;-86.7928
Eau Claire;1645.65;427.49780000000004;44.8197;-91.4948
Eau Claire;1645.65;427.49780000000004;41.9853;-86.304
Eau Claire;1645.65;427.49780000000004;41.1368;-79.7986
Edinburg;88.27600000000001;27.8086;26.3196;-98.1597
Edinburg;88.27600000000001;27.8086;38.8235;-78.5634
Edinburg;88.27600000000001;27.8086;39.658;-89.3905
Edinburg;88.27600000000001;27.8086;48.4955;-97.8629
Edinburg;88.27600000000001;27.8086;40.0811;-93.6898
Edmond;959.55;243.10389999999998;35.6689;-97.416
Edmond;959.55;243.10389999999998;39.6272;-99.8199
Edmonds;2523.692;634.2478;47.8115;-122.3533
El Cajon;865.616;52.6872;32.8017;-116.9604
El Paso;3546.064;-179.9007;31.8476;-106.43
El Paso;3546.064;-179.9007;40.7405;-89.0183
El Paso;3546.064;-179.9007;35.1153;-92.0812
Elkhart;171.43;16.6721;41.6916;-85.9627
Elkhart;171.43;16.6721;37.0038;-101.8944
Elkhart;171.43;16.6721;31.6276;-95.5789
Elkhart;171.43;16.6721;41.7939;-93.5241
Elkhart;171.43;16.6721;40.0136;-89.4727
Elmhurst;891.6279999999999;-212.13209999999998;41.8973;-87.9432
Elyria;1.824;-1.3984;41.376;-82.106
Elyria;1.824;-1.3984;38.2896;-97.6339
Elyria;1.824;-1.3984;41.6802;-99.0053
Encinitas;591.981;71.0588;33.0492;-117.261
Englewood;124.056;13.7547;39.6468;-104.9942
Englewood;124.056;13.7547;40.8917;-73.9736
Englewood;124.056;13.7547;26.9717;-82.3524
Englewood;124.056;13.7547;39.8643;-84.307
Englewood;124.056;13.7547;35.4228;-84.4883
Englewood;124.056;13.7547;40.7814;-76.2449
Englewood;124.056;13.7547;37.0405;-99.9876
Escondido;94.548;27.753;33.1348;-117.0723
Eugene;1465.032;134.03719999999998;44.0564;-123.1174
Eugene;1465.032;134.03719999999998;39.9664;-87.4728
Eugene;1465.032;134.03719999999998;38.3547;-92.4031
Evanston;1753.799;411.88379999999995;42.0464;-87.6943
Evanston;1753.799;411.88379999999995;41.2602;-110.9646
Everett;5665.734;1361.4787000000001;47.9525;-122.1669
Everett;5665.734;1361.4787000000001;42.4064;-71.0545
Everett;5665.734;1361.4787000000001;40.0132;-78.3666
Everett;5665.734;1361.4787000000001;31.3921;-81.6398
Fairfield;9483.858;1210.3119;38.2583;-122.0335
Fairfield;9483.858;1210.3119;39.3301;-84.5409
Fairfield;9483.858;1210.3119;33.4747;-86.9194
Fairfield;9483.858;1210.3119;41.0064;-91.9667
Fairfield;9483.858;1210.3119;38.3798;-88.3723
Fairfield;9483.858;1210.3119;31.7183;-96.1697
Fairfield;9483.858;1210.3119;47.6151;-111.9813
Fairfield;9483.858;1210.3119;39.7891;-77.3698
Fairfield;9483.858;1210.3119;47.3848;-117.1748
Fairfield;9483.858;1210.3119;35.8407;-94.6061
Fairfield;9483.858;1210.3119;43.3489;-114.8006
Fairfield;9483.858;1210.3119;40.4323;-98.1033
Fairfield;9483.858;1210.3119;35.5471;-76.2261
Fairfield;9483.858;1210.3119;37.8827;-79.2829
Fairfield;9483.858;1210.3119;36.6208;-86.3425
Fairfield;9483.858;1210.3119;37.932;-85.3839
Fairfield;9483.858;1210.3119;40.2462;-112.0842
Fargo;919.91;230.1497;46.8651;-96.8292
Fargo;919.91;230.1497;30.6881;-82.5721
Fargo;919.91;230.1497;36.3743;-99.6221
Fargo;919.91;230.1497;34.9537;-91.1764
Farmington;718.72;169.4115;36.7555;-108.1823
Farmington;718.72;169.4115;40.9845;-111.9065
Farmington;718.72;169.4115;44.6572;-93.1687
Farmington;718.72;169.4115;37.7822;-90.4282
Farmington;718.72;169.4115;42.4614;-83.3784
Farmington;718.72;169.4115;36.037;-94.2537
Farmington;718.72;169.4115;34.9224;-88.4432
Farmington;718.72;169.4115;40.697;-90.0024
Farmington;718.72;169.4115;39.81;-79.5623
Farmington;718.72;169.4115;40.6389;-91.7392
Farmington;718.72;169.4115;39.5119;-80.2515
Farmington;718.72;169.4115;38.8699;-75.579
Farmington;718.72;169.4115;36.0128;-80.5329
Farmington;718.72;169.4115;36.6691;-88.5276
Farmington;718.72;169.4115;47.0887;-117.0464
Farmington;718.72;169.4115;37.9299;-121.0044
Fayetteville;6925.926;1818.6692;36.0714;-94.1661
Fayetteville;6925.926;1818.6692;35.085;-78.9772
Fayetteville;6925.926;1818.6692;33.4501;-84.471
Fayetteville;6925.926;1818.6692;35.149;-86.5634
Fayetteville;6925.926;1818.6692;43.0308;-75.9984
Fayetteville;6925.926;1818.6692;38.0622;-81.1083
Fayetteville;6925.926;1818.6692;39.9114;-77.5652
Fayetteville;6925.926;1818.6692;33.1643;-86.4412
Fayetteville;6925.926;1818.6692;38.3778;-89.7966
Fayetteville;6925.926;1818.6692;29.9063;-96.6758
Fayetteville;6925.926;1818.6692;39.1854;-83.9319
Florence;7621.72;2168.9661;34.178;-79.7898
Florence;7621.72;2168.9661;34.8303;-87.6655
Florence;7621.72;2168.9661;38.9899;-84.6471
Florence;7621.72;2168.9661;33.059;-111.4209
Florence;7621.72;2168.9661;43.9916;-124.1063
Florence;7621.72;2168.9661;32.1557;-90.1225
Florence;7621.72;2168.9661;38.3836;-105.1114
Florence;7621.72;2168.9661;46.6345;-114.0813
Florence;7621.72;2168.9661;30.8408;-97.7921
Florence;7621.72;2168.9661;38.2428;-96.9289
Florence;7621.72;2168.9661;45.9266;-88.2463
Florence;7621.72;2168.9661;45.0548;-97.3263
Florence;7621.72;2168.9661;38.7837;-84.9236
Florence;7621.72;2168.9661;44.2372;-96.0516
Florence;7621.72;2168.9661;39.6288;-90.6108
Fort Collins;935.252;-252.6926;40.5477;-105.0656
Fort Lauderdale;4929.532499999999;-161.3551;26.1412;-80.1464
Fort Worth;6602.7064;298.73269999999997;32.7817;-97.3474
Frankfort;97.632;-26.055999999999997;38.1924;-84.8643
Frankfort;97.632;-26.055999999999997;41.4892;-87.8363
Frankfort;97.632;-26.055999999999997;40.281;-86.5212
Frankfort;97.632;-26.055999999999997;39.4063;-83.1836
Frankfort;97.632;-26.055999999999997;44.6361;-86.2332
Frankfort;97.632;-26.055999999999997;39.7039;-96.4169
Frankfort;97.632;-26.055999999999997;44.8777;-98.3092
Franklin;11257.037;1664.8679;35.92;-86.8516
Franklin;11257.037;1664.8679;42.8854;-88.0104
Franklin;11257.037;1664.8679;39.4948;-86.0544
Franklin;11257.037;1664.8679;39.5538;-84.2952
Franklin;11257.037;1664.8679;36.7177;-86.5595
Franklin;11257.037;1664.8679;43.4499;-71.6691
Franklin;11257.037;1664.8679;36.6831;-76.9386
Franklin;11257.037;1664.8679;37.3275;-120.5321
Franklin;11257.037;1664.8679;29.7851;-91.5098
Franklin;11257.037;1664.8679;41.3936;-79.8425
Franklin;11257.037;1664.8679;41.1101;-74.5886
Franklin;11257.037;1664.8679;35.1798;-83.3809
Franklin;11257.037;1664.8679;42.5187;-83.303
Franklin;11257.037;1664.8679;31.025;-96.4876
Franklin;11257.037;1664.8679;33.2797;-85.0985
Franklin;11257.037;1664.8679;42.0124;-111.8036
Franklin;11257.037;1664.8679;40.0966;-98.9514
Franklin;11257.037;1664.8679;37.523;-94.6994
Franklin;11257.037;1664.8679;32.4513;-85.7864
Franklin;11257.037;1664.8679;39.6205;-90.0477
Franklin;11257.037;1664.8679;44.5305;-94.8841
Franklin;11257.037;1664.8679;42.3415;-75.1659
Franklin;11257.037;1664.8679;38.6452;-79.3332
Franklin;11257.037;1664.8679;40.3418;-78.8841
Franklin;11257.037;1664.8679;39.0111;-92.755
Franklin;11257.037;1664.8679;36.1727;-91.7697
Franklin;11257.037;1664.8679;39.4993;-79.0511
Franklin;11257.037;1664.8679;40.6668;-91.5118
Franklin;11257.037;1664.8679;32.677;-109.072
Freeport;739.15;-20.087999999999994;40.6515;-73.585
Freeport;739.15;-20.087999999999994;42.2891;-89.6346
Freeport;739.15;-20.087999999999994;28.9453;-95.3601
Freeport;739.15;-20.087999999999994;30.5039;-86.1391
Freeport;739.15;-20.087999999999994;40.6829;-79.6837
Freeport;739.15;-20.087999999999994;45.6626;-94.6888
Freeport;739.15;-20.087999999999994;42.7642;-85.316
Freeport;739.15;-20.087999999999994;40.2109;-81.2686
Freeport;739.15;-20.087999999999994;38.4636;-121.5022
Fremont;1119.0099999999998;179.4696;37.5265;-121.9843
Fremont;1119.0099999999998;179.4696;41.4395;-96.4873
Fremont;1119.0099999999998;179.4696;41.3535;-83.1147
Fremont;1119.0099999999998;179.4696;43.4633;-85.9537
Fremont;1119.0099999999998;179.4696;41.728;-84.9396
Fremont;1119.0099999999998;179.4696;35.5436;-77.9751
Fremont;1119.0099999999998;179.4696;41.2125;-92.4338
Fremont;1119.0099999999998;179.4696;44.2602;-88.8715
Fremont;1119.0099999999998;179.4696;38.4556;-111.6148
Fremont;1119.0099999999998;179.4696;36.9522;-91.1623
Fresno;7888.5285;948.2681;36.783;-119.7939
Fresno;7888.5285;948.2681;29.5357;-95.4696
Fresno;7888.5285;948.2681;40.3308;-81.7386
Frisco;57.504;-18.8016;33.156;-96.8216
Frisco;57.504;-18.8016;39.5791;-106.0915
Frisco;57.504;-18.8016;40.8511;-80.268
Frisco;57.504;-18.8016;35.2437;-75.6018
Gaithersburg;405.91999999999996;105.541;39.1346;-77.2131
Garden City;312.38;90.6259;37.9753;-100.8527
Garden City;312.38;90.6259;42.3244;-83.3412
Garden City;312.38;90.6259;40.7266;-73.6447
Garden City;312.38;90.6259;43.6526;-116.2743
Garden City;312.38;90.6259;33.5926;-79.0071
Garden City;312.38;90.6259;32.0867;-81.1773
Garden City;312.38;90.6259;38.563;-94.1959
Garden City;312.38;90.6259;34.015;-86.7493
Garden City;312.38;90.6259;41.9371;-111.4121
Garden City;312.38;90.6259;44.0485;-94.1712
Garden City;312.38;90.6259;31.8673;-101.4863
Garden City;312.38;90.6259;40.3948;-104.6893
Garden City;312.38;90.6259;42.2455;-93.3954
Garden City;312.38;90.6259;44.9593;-97.5804
Garland;67.704;-32.373;32.91;-96.6304
Garland;67.704;-32.373;41.7362;-112.1627
Garland;67.704;-32.373;34.7859;-78.3947
Garland;67.704;-32.373;35.5823;-89.7525
Garland;67.704;-32.373;40.9446;-96.9855
Garland;67.704;-32.373;33.3609;-93.7142
Garland;67.704;-32.373;44.7777;-108.6542
Garland;67.704;-32.373;37.7305;-94.6244
Gastonia;895.06;-14.743599999999995;35.2494;-81.1854
Georgetown;1786.42;402.76;30.666;-97.6966
Georgetown;1786.42;402.76;38.2247;-84.5487
Georgetown;1786.42;402.76;31.9849;-81.226
Georgetown;1786.42;402.76;33.3594;-79.2958
Georgetown;1786.42;402.76;38.6894;-75.3872
Georgetown;1786.42;402.76;38.8684;-83.8992
Georgetown;1786.42;402.76;38.2954;-85.964
Georgetown;1786.42;402.76;39.9774;-87.6354
Georgetown;1786.42;402.76;38.9112;-120.8356
Georgetown;1786.42;402.76;41.2271;-75.8722
Georgetown;1786.42;402.76;41.2494;-73.4343
Georgetown;1786.42;402.76;39.7179;-105.6942
Georgetown;1786.42;402.76;42.479;-111.3639
Georgetown;1786.42;402.76;39.9426;-76.0789
Georgetown;1786.42;402.76;31.8698;-90.1648
Georgetown;1786.42;402.76;31.7597;-92.3821
Georgetown;1786.42;402.76;40.6417;-80.4994
Georgetown;1786.42;402.76;35.1267;-91.4539
Georgetown;1786.42;402.76;47.0784;-96.7959
Georgetown;1786.42;402.76;39.2194;-76.1971
Gilbert;4172.382;138.253;33.31;-111.7463
Gilbert;4172.382;138.253;47.4912;-92.4612
Gilbert;4172.382;138.253;42.1062;-93.6461
Gilbert;4172.382;138.253;33.9245;-81.3928
Gilbert;4172.382;138.253;37.6142;-81.8689
Gilbert;4172.382;138.253;32.0507;-91.6567
Gilbert;4172.382;138.253;35.9905;-92.7166
Gladstone;164.34;52.5888;39.2134;-94.5592
Gladstone;164.34;52.5888;45.3864;-122.5934
Gladstone;164.34;52.5888;45.8521;-87.0358
Gladstone;164.34;52.5888;46.8595;-102.5701
Gladstone;164.34;52.5888;40.8643;-90.9566
Glendale;2917.865;182.8598;33.5791;-112.2311
Glendale;2917.865;182.8598;34.1819;-118.2468
Glendale;2917.865;182.8598;43.1287;-87.9277
Glendale;2917.865;182.8598;38.5935;-90.3826
Glendale;2917.865;182.8598;39.7036;-104.9352
Glendale;2917.865;182.8598;39.2706;-84.4584
Glendale;2917.865;182.8598;31.368;-89.3086
Glendale;2917.865;182.8598;42.7381;-123.4294
Glendale;2917.865;182.8598;37.3342;-112.6035
Glendale;2917.865;182.8598;34.9452;-81.8364
Glenview;158.376;13.8579;42.0825;-87.8214
Glenview;158.376;13.8579;38.3019;-85.6519
Goldsboro;34.944;3.0576;35.3778;-77.9717
Goldsboro;34.944;3.0576;40.1542;-76.7515
Goldsboro;34.944;3.0576;39.0316;-75.7821
Grand Island;15.96;7.98;40.9218;-98.3586
Grand Prairie;1012.486;-85.2311;32.6871;-97.0208
Grand Rapids;526.13;233.92270000000002;42.9619;-85.6562
Grand Rapids;526.13;233.92270000000002;47.238;-93.5327
Grand Rapids;526.13;233.92270000000002;41.4078;-83.868
Grapevine;41.528;8.7749;32.9343;-97.0742
Great Falls;4605.58;1582.7071;47.5022;-111.2996
Great Falls;4605.58;1582.7071;39.011;-77.3013
Great Falls;4605.58;1582.7071;34.5753;-80.9048
Greeley;30.351999999999997;10.3614;40.4152;-104.7706
Greeley;30.351999999999997;10.3614;38.3676;-95.1272
Greeley;30.351999999999997;10.3614;42.5849;-91.3417
Green Bay;527.3199999999999;228.4764;44.5148;-87.9895
Greensboro;2406.78;-122.9534;36.0956;-79.8271
Greensboro;2406.78;-122.9534;33.5687;-83.1872
Greensboro;2406.78;-122.9534;38.9764;-75.808
Greensboro;2406.78;-122.9534;32.7014;-87.595
Greensboro;2406.78;-122.9534;30.5705;-84.7324
Greensboro;2406.78;-122.9534;39.7921;-79.9126
Greensboro;2406.78;-122.9534;39.8786;-85.464
Greenville;2117.83;-548.9884;34.8354;-82.3646
Greenville;2117.83;-548.9884;35.5943;-77.376
Greenville;2117.83;-548.9884;33.385;-91.0514
Greenville;2117.83;-548.9884;33.1116;-96.1099
Greenville;2117.83;-548.9884;40.1043;-84.6209
Greenville;2117.83;-548.9884;44.3003;-88.5365
Greenville;2117.83;-548.9884;40.9986;-73.8189
Greenville;2117.83;-548.9884;43.1797;-85.2534
Greenville;2117.83;-548.9884;41.882;-71.5549
Greenville;2117.83;-548.9884;31.8437;-86.638
Greenville;2117.83;-548.9884;38.8867;-89.3894
Greenville;2117.83;-548.9884;41.4051;-80.3836
Greenville;2117.83;-548.9884;37.2121;-87.178
Greenville;2117.83;-548.9884;39.778;-75.6046
Greenville;2117.83;-548.9884;30.4667;-83.6352
Greenville;2117.83;-548.9884;38.3716;-85.9826
Greenville;2117.83;-548.9884;38.0036;-79.1523
Greenville;2117.83;-548.9884;33.0322;-84.7163
Greenville;2117.83;-548.9884;40.1336;-120.9454
Greenville;2117.83;-548.9884;37.1284;-90.4472
Greenville;2117.83;-548.9884;37.7227;-81.8745
Greenville;2117.83;-548.9884;34.0061;-97.124
Greenville;2117.83;-548.9884;43.017;-95.1461
Greenwood;1665.0500000000002;471.73220000000003;39.6019;-86.1073
Greenwood;1665.0500000000002;471.73220000000003;34.1947;-82.1542
Greenwood;1665.0500000000002;471.73220000000003;33.5126;-90.1993
Greenwood;1665.0500000000002;471.73220000000003;35.2134;-94.2408
Greenwood;1665.0500000000002;471.73220000000003;38.8508;-94.3377
Greenwood;1665.0500000000002;471.73220000000003;40.5376;-78.3542
Greenwood;1665.0500000000002;471.73220000000003;32.4359;-93.9643
Greenwood;1665.0500000000002;471.73220000000003;38.8072;-75.59
Greenwood;1665.0500000000002;471.73220000000003;44.7655;-90.5989
Greenwood;1665.0500000000002;471.73220000000003;44.9122;-93.555
Greenwood;1665.0500000000002;471.73220000000003;30.8727;-85.1612
Greenwood;1665.0500000000002;471.73220000000003;40.9614;-96.4433
Greenwood;1665.0500000000002;471.73220000000003;42.3954;-88.3836
Gresham;2133.424;150.86440000000002;45.5021;-122.4413
Gresham;2133.424;150.86440000000002;44.8478;-88.7856
Gresham;2133.424;150.86440000000002;41.0284;-97.4011
Grove City;123.588;13.1952;39.8654;-83.069
Grove City;123.588;13.1952;41.1572;-80.0894
Grove City;123.588;13.1952;26.9071;-82.3259
Grove City;123.588;13.1952;45.1481;-94.6815
Gulfport;166.5;77.5761;30.4274;-89.0704
Gulfport;166.5;77.5761;27.7463;-82.7099
Hackensack;1456.16;451.2547;40.8891;-74.0462
Hackensack;1456.16;451.2547;46.927;-94.5161
Hagerstown;43.8;20.586;39.6401;-77.7217
Hagerstown;43.8;20.586;39.9115;-85.1555
Haltom City;269.32800000000003;51.955799999999996;32.8176;-97.2707
Hamilton;328.224;-9.385000000000002;39.3939;-84.5653
Hamilton;328.224;-9.385000000000002;34.1346;-87.9755
Hamilton;328.224;-9.385000000000002;46.2527;-114.1598
Hamilton;328.224;-9.385000000000002;31.6997;-98.1208
Hamilton;328.224;-9.385000000000002;40.39;-91.3623
Hamilton;328.224;-9.385000000000002;32.7647;-84.8753
Hamilton;328.224;-9.385000000000002;39.7433;-94.0027
Hamilton;328.224;-9.385000000000002;41.5409;-84.9204
Hamilton;328.224;-9.385000000000002;39.1349;-77.6642
